               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  64,              1.3763,             0.77625,              1.2604,              0.8316,             0.79404,              0.8301,             0.52733,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                  65,              1.3668,             0.75968,              1.2542,             0.86436,             0.77219,             0.82466,             0.52906,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  66,              1.3705,             0.76251,              1.2555,             0.87447,             0.78869,             0.82751,             0.51804,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                  67,              1.3456,             0.76134,              1.2499,             0.85541,             0.76775,             0.81216,             0.52534,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  68,              1.3554,             0.75909,              1.2399,             0.85732,             0.78035,             0.82567,             0.51851,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                  69,              1.3604,             0.75649,              1.2539,             0.86047,             0.80002,             0.84298,             0.52845,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  70,              1.3326,             0.73638,              1.2432,             0.86666,             0.79792,             0.84076,             0.52609,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                  71,              1.3407,             0.74044,              1.2635,             0.86396,             0.77635,             0.83199,             0.53775,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  72,              1.3247,             0.73351,              1.2374,             0.83132,             0.80678,             0.83429,             0.52562,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                  73,              1.3169,             0.73436,               1.232,             0.84957,             0.78546,             0.82768,             0.52767,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  74,              1.3269,             0.74131,              1.2328,             0.85159,             0.78297,             0.82642,             0.52899,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                  75,              1.3247,             0.72791,              1.2347,             0.86266,             0.80037,             0.83376,             0.54994,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  76,              1.2992,             0.70647,              1.2373,             0.86127,             0.80932,             0.84674,             0.53938,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                  77,              1.3124,             0.72272,              1.2208,             0.87964,             0.80759,             0.84791,             0.53736,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  78,              1.3077,             0.71523,              1.2443,             0.85688,             0.81657,             0.84348,             0.53795,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                  79,              1.2893,             0.70151,               1.226,             0.87654,             0.80591,             0.85162,             0.54439,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  80,              1.2869,             0.70247,               1.231,             0.87597,             0.80499,             0.85092,             0.52963,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                  81,              1.3347,             0.71799,               1.232,             0.87613,             0.80247,             0.85446,             0.54872,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  82,              1.2874,             0.69615,              1.2166,             0.87557,             0.80191,             0.85223,             0.55312,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                  83,              1.2667,              0.6968,              1.2146,             0.87055,             0.81768,              0.8562,             0.55571,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  84,              1.2856,             0.68349,              1.2159,             0.85214,             0.80477,             0.83531,             0.54382,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                  85,              1.2765,              0.6875,              1.2289,             0.88046,             0.80972,             0.84611,             0.55323,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  86,              1.2925,             0.70403,              1.2163,             0.88431,             0.78232,              0.8549,             0.55307,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                  87,              1.2697,             0.68706,              1.2146,             0.90189,              0.7976,             0.86533,             0.55655,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  88,               1.275,             0.70355,              1.2209,             0.88879,              0.7886,              0.8454,             0.55197,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,              1.2468,             0.67586,              1.2082,             0.88961,             0.79614,             0.85365,             0.56474,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,              1.2463,             0.68074,              1.2089,             0.88458,             0.79844,             0.85497,             0.55388,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,               1.233,             0.66672,              1.2043,              0.8773,             0.79931,             0.84968,             0.55524,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,              1.2739,             0.69119,              1.2122,              0.8638,             0.82144,             0.85662,             0.55936,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,              1.2354,             0.66722,              1.1989,             0.86418,             0.80875,             0.85127,             0.56261,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,               1.224,             0.65363,              1.2008,             0.86529,             0.80527,              0.8578,             0.56171,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,               1.264,              0.6812,              1.2297,             0.85223,             0.80995,             0.85299,               0.565,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,              1.2524,             0.67148,              1.2064,             0.86426,             0.82073,             0.85575,             0.56317,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,              1.2212,             0.65516,              1.1978,             0.87433,             0.82873,             0.86439,             0.56176,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,              1.2273,             0.65777,              1.1998,             0.87203,             0.81864,             0.85866,             0.56847,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,              1.2314,             0.66201,               1.199,             0.88121,             0.80707,             0.86185,             0.56648,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
