               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  82,              1.3064,             0.71933,              1.2399,             0.85024,              0.8062,             0.84179,             0.54034,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                  83,              1.2956,              0.7142,              1.2271,             0.85972,             0.77022,             0.83095,             0.53019,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  84,                1.27,             0.70433,               1.219,             0.86203,             0.78182,             0.83622,             0.53876,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                  85,              1.2752,             0.70835,              1.2124,             0.85241,             0.78669,             0.83082,             0.54408,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  86,              1.2539,             0.68052,              1.2302,              0.8422,             0.81713,             0.83971,             0.54184,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                  87,              1.2788,             0.69654,              1.2275,             0.85449,             0.78897,              0.8409,             0.54877,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  88,              1.2778,             0.69622,              1.2275,             0.86077,             0.81175,             0.84568,             0.54862,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,               1.256,             0.68818,              1.2156,             0.84712,             0.81036,             0.84276,              0.5452,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,               1.264,             0.69304,               1.224,             0.86824,              0.8034,             0.85136,             0.55399,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,              1.2547,              0.6825,              1.2075,             0.85548,             0.81328,             0.84371,             0.55318,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,              1.2199,             0.66583,              1.2164,             0.86697,             0.79933,             0.84242,             0.54693,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,              1.2625,             0.68064,              1.2159,             0.84852,             0.80329,             0.84477,             0.54791,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,              1.2494,              0.6771,               1.205,              0.8657,             0.80707,             0.84519,             0.54768,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,              1.2574,             0.67252,              1.2097,             0.86332,             0.79739,             0.84398,              0.5513,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,              1.2201,             0.66035,              1.2009,             0.84944,             0.81388,             0.84527,             0.54923,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,              1.2401,             0.67074,              1.2071,             0.87331,             0.79615,             0.84492,             0.55274,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,              1.2478,             0.67664,              1.2011,             0.83187,              0.8135,             0.84234,              0.5489,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,               1.236,             0.66292,              1.2057,             0.85816,             0.80488,             0.84485,             0.55405,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
