               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  74,              1.3025,             0.69654,              1.1516,              0.8334,              0.7539,             0.78587,             0.50128,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                  75,              1.2831,             0.69998,              1.1474,              0.8393,             0.77681,             0.80047,             0.50529,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  76,              1.3088,             0.69008,              1.1514,             0.81055,             0.77839,              0.8031,             0.50808,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                  77,               1.325,              0.7086,              1.1599,             0.85838,             0.77168,              0.8113,             0.50971,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  78,              1.2785,             0.68063,              1.1425,             0.83649,             0.77348,             0.79552,             0.50011,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                  79,              1.3049,             0.70074,              1.1521,             0.84834,             0.77122,              0.8026,             0.51181,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  80,              1.2774,             0.68027,              1.1554,             0.82131,             0.78787,             0.81101,             0.50839,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                  81,              1.2764,             0.67822,              1.1446,             0.83131,             0.78084,             0.80723,             0.51536,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  82,              1.2712,              0.6766,              1.1471,             0.84527,             0.78053,             0.80821,             0.51167,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                  83,              1.2693,             0.67312,              1.1399,             0.84444,             0.77885,             0.80299,             0.50891,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  84,              1.2497,             0.66674,              1.1461,             0.84627,             0.78309,               0.805,              0.5091,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                  85,              1.2576,             0.66961,              1.1376,             0.86178,             0.76546,             0.79668,             0.51163,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  86,              1.2223,             0.64811,              1.1378,             0.85836,              0.7667,             0.79745,             0.51134,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                  87,              1.2557,             0.65873,              1.1448,             0.86096,             0.77163,             0.80272,             0.51462,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  88,              1.2476,             0.65234,              1.1412,             0.85699,             0.76556,             0.80602,               0.515,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,              1.2401,             0.65155,              1.1372,             0.84169,             0.77536,             0.80014,             0.51668,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,              1.2445,             0.66166,              1.1372,             0.86422,             0.76728,             0.80116,              0.5139,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,              1.2261,             0.64113,              1.1282,             0.84708,             0.77119,             0.80288,             0.52386,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,               1.192,             0.62754,              1.1369,             0.86958,             0.76595,             0.80818,             0.51945,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,              1.2308,             0.63913,              1.1328,             0.84795,             0.78193,              0.8128,             0.52035,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,              1.2289,             0.64428,              1.1283,             0.84836,             0.77109,             0.80637,             0.51983,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,              1.2336,             0.63701,              1.1295,             0.84299,             0.78176,             0.80623,             0.52273,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,               1.203,             0.63423,              1.1241,             0.84646,             0.78114,             0.81054,             0.52304,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,              1.2132,              0.6355,              1.1339,             0.85594,             0.77935,             0.81124,             0.52098,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,              1.2265,              0.6382,               1.126,             0.85979,             0.78455,             0.81407,             0.52579,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,              1.2114,             0.62829,              1.1246,             0.85643,             0.78022,             0.81313,             0.52761,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
