               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  58,              1.3046,             0.68947,               1.166,             0.81586,             0.78573,             0.80192,             0.51584,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                  59,              1.2808,             0.66934,              1.1653,             0.83948,             0.77461,             0.80173,             0.52636,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  60,              1.2857,             0.67722,              1.1656,             0.86925,             0.77495,              0.8127,             0.52823,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                  61,              1.2808,             0.66661,              1.1543,             0.84723,             0.78061,             0.80718,             0.52544,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  62,              1.2469,             0.65563,              1.1588,             0.85152,             0.79565,             0.81351,              0.5299,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                  63,               1.252,             0.65278,              1.1441,             0.83598,             0.78177,             0.81181,             0.52546,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  64,              1.2726,              0.6566,              1.1535,             0.86836,             0.75832,             0.80598,             0.52357,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                  65,              1.2557,             0.65326,              1.1537,              0.8432,             0.79007,             0.81679,             0.51871,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  66,              1.2226,             0.63829,              1.1453,             0.85298,             0.76593,             0.81243,              0.5368,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                  67,               1.231,             0.64904,              1.1537,             0.82437,             0.78637,             0.80568,              0.5323,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  68,                1.22,             0.63908,              1.1525,             0.82973,             0.78419,             0.81393,             0.53347,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                  69,               1.217,             0.62832,              1.1468,             0.82494,             0.76402,             0.80376,             0.53063,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  70,              1.2174,             0.63498,              1.1427,             0.83619,             0.79199,             0.81488,             0.53951,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                  71,              1.2278,             0.63381,              1.1492,             0.82644,             0.79264,             0.81383,             0.52983,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  72,              1.2203,             0.63376,              1.1444,             0.86173,             0.77443,             0.81773,             0.53637,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                  73,               1.201,             0.61413,              1.1366,             0.86271,             0.76154,             0.81766,             0.53516,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  74,              1.1796,             0.60432,              1.1476,             0.84692,             0.78609,             0.81696,             0.53731,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                  75,              1.2153,             0.63386,              1.1506,             0.88053,               0.761,             0.81595,             0.54023,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  76,              1.1996,             0.61893,              1.1314,             0.87554,             0.76744,             0.82038,             0.54158,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                  77,               1.202,             0.61586,              1.1322,             0.84135,              0.7903,              0.8192,              0.5377,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  78,               1.203,             0.61367,              1.1407,             0.86068,             0.77622,             0.81597,             0.54061,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                  79,              1.1761,             0.60592,              1.1323,             0.86792,              0.7728,             0.82056,             0.54802,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  80,                1.15,             0.59107,              1.1225,             0.85593,             0.79787,             0.82885,             0.54948,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                  81,              1.1496,              0.5848,               1.125,             0.87671,             0.76342,             0.82115,             0.54649,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  82,              1.1586,             0.58829,              1.1172,             0.86885,             0.77673,             0.82832,             0.54835,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                  83,              1.1435,             0.58765,              1.1269,             0.81533,             0.80715,              0.8254,              0.5555,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  84,              1.1377,             0.58151,              1.1256,             0.85698,             0.78533,              0.8268,              0.5465,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                  85,              1.1511,             0.58126,               1.126,             0.86918,             0.79091,             0.83413,             0.55857,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  86,              1.1264,             0.56929,              1.1193,             0.88497,             0.77827,             0.82932,             0.55048,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                  87,              1.1424,             0.57397,              1.1191,             0.87067,             0.77302,             0.83141,             0.55614,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  88,               1.123,             0.56779,              1.1154,             0.85477,             0.80148,             0.83751,             0.55346,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,              1.1653,             0.58423,              1.1257,             0.86154,             0.78323,             0.82507,              0.5548,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,               1.127,             0.56217,              1.1105,             0.84997,             0.79818,             0.82955,             0.55815,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,              1.1115,             0.55982,              1.1164,             0.88352,              0.7911,             0.83786,             0.55891,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,              1.1309,              0.5703,              1.1202,             0.83829,             0.80973,             0.83849,             0.56328,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,              1.1276,             0.55922,              1.1161,             0.88171,             0.77493,             0.83504,             0.55861,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,              1.1001,             0.54948,              1.1089,             0.88956,             0.78074,             0.83757,             0.56142,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,               1.099,             0.55256,              1.1067,             0.85825,             0.79974,             0.84014,             0.56727,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,              1.1179,             0.55608,              1.1089,             0.84953,              0.8007,             0.83852,             0.56032,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,              1.1096,             0.55077,              1.1061,             0.87886,             0.78296,             0.84073,             0.56216,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,              1.0867,             0.54243,              1.1044,              0.8797,             0.78976,             0.84268,             0.56494,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,              1.1103,             0.55231,              1.1173,             0.84334,             0.80476,             0.83899,             0.56157,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
