               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  56,              1.0629,             0.57853,             0.93246,                   0,                   0,                   0,                   0,               1.032,             0.49113,             0.89739,            0.004555,            0.004555,            0.004555
                  57,              1.0524,             0.57036,              0.9223,                   0,                   0,                   0,                   0,              1.0032,             0.48177,              0.8881,            0.004456,            0.004456,            0.004456
                  58,              1.0751,              0.5717,             0.92341,                   0,                   0,                   0,                   0,              1.0018,             0.48684,             0.89064,            0.004357,            0.004357,            0.004357
                  59,               1.054,             0.56568,             0.92447,                   0,                   0,                   0,                   0,              1.0033,             0.48211,              0.8897,            0.004258,            0.004258,            0.004258
                  60,               1.032,             0.55698,             0.91885,                   0,                   0,                   0,                   0,             0.99426,             0.47453,             0.88587,            0.004159,            0.004159,            0.004159
                  61,              1.0599,             0.56493,             0.91701,                   0,                   0,                   0,                   0,             0.99181,             0.47066,             0.88437,             0.00406,             0.00406,             0.00406
                  62,              1.0478,             0.55896,             0.92363,                   0,                   0,                   0,                   0,              1.0047,             0.47179,             0.89136,            0.003961,            0.003961,            0.003961
                  63,               1.033,             0.54398,             0.91204,                   0,                   0,                   0,                   0,             0.99949,             0.47739,             0.89015,            0.003862,            0.003862,            0.003862
                  64,              1.0364,             0.54456,             0.91366,                   0,                   0,                   0,                   0,              1.0053,             0.46168,             0.89379,            0.003763,            0.003763,            0.003763
                  65,              1.0494,             0.55124,             0.92914,                   0,                   0,                   0,                   0,             0.99355,             0.46824,             0.88711,            0.003664,            0.003664,            0.003664
                  66,              1.0311,             0.54512,             0.91084,                   0,                   0,                   0,                   0,              1.0016,             0.46604,             0.89019,            0.003565,            0.003565,            0.003565
                  67,              1.0164,             0.54831,             0.91215,                   0,                   0,                   0,                   0,             0.97762,             0.46393,             0.88532,            0.003466,            0.003466,            0.003466
                  68,              1.0104,             0.52814,             0.91342,                   0,                   0,                   0,                   0,             0.98787,             0.46158,             0.88849,            0.003367,            0.003367,            0.003367
                  69,               1.022,             0.54102,             0.92099,                   0,                   0,                   0,                   0,             0.97675,              0.4659,             0.88435,            0.003268,            0.003268,            0.003268
                  70,              1.0127,             0.53328,              0.9145,                   0,                   0,                   0,                   0,             0.98114,             0.46623,               0.881,            0.003169,            0.003169,            0.003169
                  71,              1.0161,             0.52805,             0.90605,                   0,                   0,                   0,                   0,             0.98321,             0.45992,             0.88064,             0.00307,             0.00307,             0.00307
                  72,              1.0053,             0.52144,             0.91245,                   0,                   0,                   0,                   0,             0.97028,             0.45817,             0.87721,            0.002971,            0.002971,            0.002971
                  73,              1.0093,             0.52283,             0.90293,                   0,                   0,                   0,                   0,             0.96708,             0.45238,             0.88006,            0.002872,            0.002872,            0.002872
                  74,             0.99744,             0.53002,             0.91072,                   0,                   0,                   0,                   0,             0.97053,             0.45879,             0.87614,            0.002773,            0.002773,            0.002773
                  75,             0.99254,              0.5146,             0.89399,                   0,                   0,                   0,                   0,             0.98252,             0.45896,              0.8776,            0.002674,            0.002674,            0.002674
                  76,             0.99262,             0.52047,             0.90757,                   0,                   0,                   0,                   0,             0.96943,             0.45403,             0.88396,            0.002575,            0.002575,            0.002575
                  77,             0.99147,             0.52003,              0.9131,                   0,                   0,                   0,                   0,             0.96909,              0.4543,             0.88094,            0.002476,            0.002476,            0.002476
                  78,             0.97579,             0.50629,             0.89771,                   0,                   0,                   0,                   0,             0.96715,             0.44401,             0.88065,            0.002377,            0.002377,            0.002377
                  79,             0.96433,             0.50276,              0.8972,                   0,                   0,                   0,                   0,             0.96014,             0.43923,             0.88093,            0.002278,            0.002278,            0.002278
                  80,              0.9702,             0.50389,             0.90207,                   0,                   0,                   0,                   0,              0.9511,             0.44333,             0.87495,            0.002179,            0.002179,            0.002179
                  81,             0.97262,             0.50184,             0.90107,                   0,                   0,                   0,                   0,             0.95493,             0.44408,             0.88016,             0.00208,             0.00208,             0.00208
                  82,              0.9508,             0.49758,             0.90171,                   0,                   0,                   0,                   0,             0.95269,             0.44558,             0.87906,            0.001981,            0.001981,            0.001981
                  83,             0.97311,             0.50212,             0.89363,                   0,                   0,                   0,                   0,             0.93908,             0.43795,             0.87579,            0.001882,            0.001882,            0.001882
                  84,             0.96079,             0.49733,             0.88973,                   0,                   0,                   0,                   0,             0.95573,              0.4337,             0.88184,            0.001783,            0.001783,            0.001783
                  85,               0.948,             0.49112,              0.8946,                   0,                   0,                   0,                   0,             0.94818,             0.44016,               0.877,            0.001684,            0.001684,            0.001684
                  86,             0.94954,             0.49945,              0.8913,                   0,                   0,                   0,                   0,              0.9425,             0.42847,             0.87482,            0.001585,            0.001585,            0.001585
                  87,             0.95349,             0.49331,             0.89285,                   0,                   0,                   0,                   0,             0.93905,             0.43365,             0.87595,            0.001486,            0.001486,            0.001486
                  88,             0.95001,             0.48325,             0.89753,                   0,                   0,                   0,                   0,             0.92993,             0.42777,             0.87442,            0.001387,            0.001387,            0.001387
                  89,             0.94247,              0.4848,             0.89193,                   0,                   0,                   0,                   0,             0.93349,             0.43335,             0.87123,            0.001288,            0.001288,            0.001288
                  90,             0.89002,             0.45331,             0.88789,                   0,                   0,                   0,                   0,             0.95398,              0.4383,             0.87381,            0.001189,            0.001189,            0.001189
                  91,              0.8875,              0.4367,             0.87912,                   0,                   0,                   0,                   0,             0.94635,             0.43492,             0.87434,             0.00109,             0.00109,             0.00109
                  92,             0.89066,             0.44278,             0.88398,                   0,                   0,                   0,                   0,             0.94223,             0.43657,             0.87598,            0.000991,            0.000991,            0.000991
                  93,             0.89902,             0.44032,             0.87764,                   0,                   0,                   0,                   0,             0.94034,             0.43129,             0.87476,            0.000892,            0.000892,            0.000892
                  94,               0.878,             0.43664,             0.88044,                   0,                   0,                   0,                   0,             0.93351,             0.42901,             0.87444,            0.000793,            0.000793,            0.000793
                  95,             0.87267,             0.42948,             0.87288,                   0,                   0,                   0,                   0,              0.9274,             0.42321,             0.87133,            0.000694,            0.000694,            0.000694
                  96,             0.87374,             0.42646,              0.8724,                   0,                   0,                   0,                   0,             0.93883,             0.42939,             0.87308,            0.000595,            0.000595,            0.000595
                  97,             0.87191,             0.42412,             0.87086,                   0,                   0,                   0,                   0,             0.93817,             0.42131,             0.87373,            0.000496,            0.000496,            0.000496
                  98,             0.86097,             0.41825,             0.87428,                   0,                   0,                   0,                   0,             0.93256,             0.41874,             0.87353,            0.000397,            0.000397,            0.000397
                  99,             0.85068,             0.42289,              0.8625,                   0,                   0,                   0,                   0,             0.92867,             0.42062,             0.87322,            0.000298,            0.000298,            0.000298
